"","sim_num","time","rs","no","n_alive","n_kind","n_realist","n_selfish","vital.space","nf","Rep","fbs","fbsChar","init"
"72961","S2432",2000,3,150,2,0,0,2,0.57516339869281,11,0,0.6875,"(11,3)","self"
"72991","S2433",2000,3,150,3,0,0,3,0.59361783929258,11,0,0.6875,"(11,3)","self"
"73021","S2434",2000,3,150,2,0,0,2,0.59438677431757,11,0,0.6875,"(11,3)","self"
"73051","S2435",2000,3,150,1,0,0,1,0.590542099192618,11,0,0.6875,"(11,3)","self"
"73081","S2436",2000,3,150,1,0,0,1,0.572087658592849,11,0,0.6875,"(11,3)","self"
"73111","S2437",2000,3,150,2,0,0,2,0.573241061130334,11,0,0.6875,"(11,3)","self"
"73141","S2438",2000,3,150,5,0,0,5,0.581699346405229,11,0,0.6875,"(11,3)","self"
"73171","S2439",2000,3,150,1,0,0,1,0.578623606305267,11,0,0.6875,"(11,3)","self"
"73201","S2440",2000,3,150,1,0,0,1,0.550941945405613,11,0,0.6875,"(11,3)","self"
"73231","S2441",2000,3,150,2,0,0,2,0.570934256055363,11,0,0.6875,"(11,3)","self"
"73261","S2442",2000,3,150,4,0,0,4,0.570165321030373,11,0,0.6875,"(11,3)","self"
"73291","S2443",2000,3,150,2,0,0,2,0.575547866205306,11,0,0.6875,"(11,3)","self"
"73321","S2444",2000,3,150,3,0,0,3,0.577470203767782,11,0,0.6875,"(11,3)","self"
"73351","S2445",2000,3,150,1,0,0,1,0.561707035755479,11,0,0.6875,"(11,3)","self"
"73381","S2446",2000,3,150,2,0,0,2,0.57362552864283,11,0,0.6875,"(11,3)","self"
"73411","S2447",2000,3,150,2,0,0,2,0.586697424067666,11,0,0.6875,"(11,3)","self"
"73441","S2448",2000,3,150,2,0,0,2,0.563244905805459,11,0,0.6875,"(11,3)","self"
"73471","S2449",2000,3,150,3,0,0,3,0.56478277585544,11,0,0.6875,"(11,3)","self"
"73501","S2450",2000,3,150,3,0,0,3,0.569011918492887,11,0,0.6875,"(11,3)","self"
"73531","S2451",2000,3,150,1,0,0,1,0.55363321799308,11,0,0.6875,"(11,3)","self"
"73561","S2452",2000,3,150,0,0,0,0,0.588235294117647,11,0,0.6875,"(11,3)","self"
"73591","S2453",2000,3,150,2,0,0,2,0.575547866205306,11,0,0.6875,"(11,3)","self"
"73621","S2454",2000,3,150,2,0,0,2,0.602845059592464,11,0,0.6875,"(11,3)","self"
"73651","S2455",2000,3,150,4,0,0,4,0.565167243367935,11,0,0.6875,"(11,3)","self"
"73681","S2456",2000,3,150,0,0,0,0,0.586697424067666,11,0,0.6875,"(11,3)","self"
"73711","S2457",2000,3,150,2,0,0,2,0.575932333717801,11,0,0.6875,"(11,3)","self"
"73741","S2458",2000,3,150,2,0,0,2,0.586697424067666,11,0,0.6875,"(11,3)","self"
"73771","S2459",2000,3,150,3,0,0,3,0.572087658592849,11,0,0.6875,"(11,3)","self"
"73801","S2460",2000,3,150,0,0,0,0,0.557862360630527,11,0,0.6875,"(11,3)","self"
"73831","S2461",2000,3,150,1,0,0,1,0.578623606305267,11,0,0.6875,"(11,3)","self"
"73861","S2462",2000,3,150,3,0,0,3,0.582468281430219,11,0,0.6875,"(11,3)","self"
"73891","S2463",2000,3,150,3,0,0,3,0.563244905805459,11,0,0.6875,"(11,3)","self"
"73921","S2464",2000,3,150,1,0,0,1,0.571318723567859,11,0,0.6875,"(11,3)","self"
"73951","S2465",2000,3,150,2,0,0,2,0.567474048442907,11,0,0.6875,"(11,3)","self"
"73981","S2466",2000,3,150,1,0,0,1,0.562475970780469,11,0,0.6875,"(11,3)","self"
"74011","S2467",2000,3,150,7,0,0,7,0.606689734717416,11,0,0.6875,"(11,3)","self"
"74041","S2468",2000,3,150,1,0,0,1,0.578239138792772,11,0,0.6875,"(11,3)","self"
"74071","S2469",2000,3,150,4,0,0,4,0.583621683967705,11,0,0.6875,"(11,3)","self"
"74101","S2470",2000,3,150,1,0,0,1,0.557093425605536,11,0,0.6875,"(11,3)","self"
"74131","S2471",2000,3,150,1,0,0,1,0.557862360630527,11,0,0.6875,"(11,3)","self"
"74161","S2472",2000,3,150,3,0,0,3,0.590157631680123,11,0,0.6875,"(11,3)","self"
"74191","S2473",2000,3,150,2,0,0,2,0.607843137254902,11,0,0.6875,"(11,3)","self"
"74221","S2474",2000,3,150,1,0,0,1,0.602076124567474,11,0,0.6875,"(11,3)","self"
"74251","S2475",2000,3,150,3,0,0,3,0.55517108804306,11,0,0.6875,"(11,3)","self"
"74281","S2476",2000,3,150,1,0,0,1,0.566320645905421,11,0,0.6875,"(11,3)","self"
"74311","S2477",2000,3,150,4,0,0,4,0.572087658592849,11,0,0.6875,"(11,3)","self"
"74341","S2478",2000,3,150,3,0,0,3,0.581314878892734,11,0,0.6875,"(11,3)","self"
"74371","S2479",2000,3,150,2,0,0,2,0.601691657054979,11,0,0.6875,"(11,3)","self"
"74401","S2480",2000,3,150,1,0,0,1,0.579777008842753,11,0,0.6875,"(11,3)","self"
"74431","S2481",2000,3,150,0,0,0,0,0.543637062668205,11,0,0.6875,"(11,3)","self"
"74461","S2482",2000,3,150,1,0,0,1,0.582468281430219,11,0,0.6875,"(11,3)","self"
"74491","S2483",2000,3,150,3,0,0,3,0.59438677431757,11,0,0.6875,"(11,3)","self"
"74521","S2484",2000,3,150,5,0,0,5,0.57439446366782,11,0,0.6875,"(11,3)","self"
"74551","S2485",2000,3,150,3,0,0,3,0.569780853517878,11,0,0.6875,"(11,3)","self"
"74581","S2486",2000,3,150,4,0,0,4,0.588619761630142,11,0,0.6875,"(11,3)","self"
"74611","S2487",2000,3,150,1,0,0,1,0.56401384083045,11,0,0.6875,"(11,3)","self"
"74641","S2488",2000,3,150,1,0,0,1,0.58477508650519,11,0,0.6875,"(11,3)","self"
"74671","S2489",2000,3,150,0,0,0,0,0.570934256055363,11,0,0.6875,"(11,3)","self"
"74701","S2490",2000,3,150,4,0,0,4,0.570934256055363,11,0,0.6875,"(11,3)","self"
"74731","S2491",2000,3,150,3,0,0,3,0.569011918492887,11,0,0.6875,"(11,3)","self"
"74761","S2492",2000,3,150,3,0,0,3,0.5840061514802,11,0,0.6875,"(11,3)","self"
"74791","S2493",2000,3,150,1,0,0,1,0.594002306805075,11,0,0.6875,"(11,3)","self"
"74821","S2494",2000,3,150,2,0,0,2,0.597078046905037,11,0,0.6875,"(11,3)","self"
"74851","S2495",2000,3,150,1,0,0,1,0.568242983467897,11,0,0.6875,"(11,3)","self"
"74881","S2496",2000,3,150,2,0,0,2,0.593233371780085,11,0,0.6875,"(11,3)","self"
"74911","S2497",2000,3,150,3,0,0,3,0.594002306805075,11,0,0.6875,"(11,3)","self"
"74941","S2498",2000,3,150,2,0,0,2,0.581699346405229,11,0,0.6875,"(11,3)","self"
"74971","S2499",2000,3,150,3,0,0,3,0.5840061514802,11,0,0.6875,"(11,3)","self"
"75001","S2500",2000,3,150,2,0,0,2,0.583621683967705,11,0,0.6875,"(11,3)","self"
"75031","S2501",2000,4,150,7,0,0,7,0.585544021530181,11,0,1.375,"(11,4)","self"
"75061","S2502",2000,4,150,5,0,0,5,0.579008073817762,11,0,1.375,"(11,4)","self"
"75091","S2503",2000,4,150,11,0,0,11,0.550557477893118,11,0,1.375,"(11,4)","self"
"75121","S2504",2000,4,150,10,0,0,10,0.577470203767782,11,0,1.375,"(11,4)","self"
"75151","S2505",2000,4,150,8,0,0,8,0.562091503267974,11,0,1.375,"(11,4)","self"
"75181","S2506",2000,4,150,11,0,0,11,0.567858515955402,11,0,1.375,"(11,4)","self"
"75211","S2507",2000,4,150,7,0,0,7,0.550557477893118,11,0,1.375,"(11,4)","self"
"75241","S2508",2000,4,150,8,0,0,8,0.607843137254902,11,0,1.375,"(11,4)","self"
"75271","S2509",2000,4,150,5,0,0,5,0.557093425605536,11,0,1.375,"(11,4)","self"
"75301","S2510",2000,4,150,11,0,0,11,0.581314878892734,11,0,1.375,"(11,4)","self"
"75331","S2511",2000,4,150,10,0,0,10,0.562860438292964,11,0,1.375,"(11,4)","self"
"75361","S2512",2000,4,150,6,0,0,6,0.580161476355248,11,0,1.375,"(11,4)","self"
"75391","S2513",2000,4,150,10,0,0,10,0.580930411380238,11,0,1.375,"(11,4)","self"
"75421","S2514",2000,4,150,5,0,0,5,0.556324490580546,11,0,1.375,"(11,4)","self"
"75451","S2515",2000,4,150,11,0,0,11,0.574009996155325,11,0,1.375,"(11,4)","self"
"75481","S2516",2000,4,150,12,0,0,12,0.602460592079969,11,0,1.375,"(11,4)","self"
"75511","S2517",2000,4,150,15,0,0,15,0.590542099192618,11,0,1.375,"(11,4)","self"
"75541","S2518",2000,4,150,9,0,0,9,0.571318723567859,11,0,1.375,"(11,4)","self"
"75571","S2519",2000,4,150,8,0,0,8,0.606689734717416,11,0,1.375,"(11,4)","self"
"75601","S2520",2000,4,150,7,0,0,7,0.549019607843137,11,0,1.375,"(11,4)","self"
"75631","S2521",2000,4,150,6,0,0,6,0.575547866205306,11,0,1.375,"(11,4)","self"
"75661","S2522",2000,4,150,10,0,0,10,0.60322952710496,11,0,1.375,"(11,4)","self"
"75691","S2523",2000,4,150,8,0,0,8,0.555555555555556,11,0,1.375,"(11,4)","self"
"75721","S2524",2000,4,150,7,0,0,7,0.567474048442907,11,0,1.375,"(11,4)","self"
"75751","S2525",2000,4,150,9,0,0,9,0.597078046905037,11,0,1.375,"(11,4)","self"
"75781","S2526",2000,4,150,12,0,0,12,0.578239138792772,11,0,1.375,"(11,4)","self"
"75811","S2527",2000,4,150,7,0,0,7,0.572856593617839,11,0,1.375,"(11,4)","self"
"75841","S2528",2000,4,150,10,0,0,10,0.580930411380238,11,0,1.375,"(11,4)","self"
"75871","S2529",2000,4,150,11,0,0,11,0.561707035755479,11,0,1.375,"(11,4)","self"
"75901","S2530",2000,4,150,11,0,0,11,0.570549788542868,11,0,1.375,"(11,4)","self"
"75931","S2531",2000,4,150,12,0,0,12,0.57362552864283,11,0,1.375,"(11,4)","self"
"75961","S2532",2000,4,150,12,0,0,12,0.574009996155325,11,0,1.375,"(11,4)","self"
"75991","S2533",2000,4,150,14,0,0,14,0.582852748942714,11,0,1.375,"(11,4)","self"
"76021","S2534",2000,4,150,10,0,0,10,0.574009996155325,11,0,1.375,"(11,4)","self"
"76051","S2535",2000,4,150,12,0,0,12,0.569011918492887,11,0,1.375,"(11,4)","self"
"76081","S2536",2000,4,150,9,0,0,9,0.542483660130719,11,0,1.375,"(11,4)","self"
"76111","S2537",2000,4,150,6,0,0,6,0.55440215301807,11,0,1.375,"(11,4)","self"
"76141","S2538",2000,4,150,11,0,0,11,0.562475970780469,11,0,1.375,"(11,4)","self"
"76171","S2539",2000,4,150,7,0,0,7,0.582083813917724,11,0,1.375,"(11,4)","self"
"76201","S2540",2000,4,150,9,0,0,9,0.58323721645521,11,0,1.375,"(11,4)","self"
"76231","S2541",2000,4,150,12,0,0,12,0.582083813917724,11,0,1.375,"(11,4)","self"
"76261","S2542",2000,4,150,12,0,0,12,0.579777008842753,11,0,1.375,"(11,4)","self"
"76291","S2543",2000,4,150,10,0,0,10,0.576316801230296,11,0,1.375,"(11,4)","self"
"76321","S2544",2000,4,150,9,0,0,9,0.55440215301807,11,0,1.375,"(11,4)","self"
"76351","S2545",2000,4,150,13,0,0,13,0.589004229142637,11,0,1.375,"(11,4)","self"
"76381","S2546",2000,4,150,6,0,0,6,0.550557477893118,11,0,1.375,"(11,4)","self"
"76411","S2547",2000,4,150,9,0,0,9,0.543252595155709,11,0,1.375,"(11,4)","self"
"76441","S2548",2000,4,150,12,0,0,12,0.580161476355248,11,0,1.375,"(11,4)","self"
"76471","S2549",2000,4,150,10,0,0,10,0.568242983467897,11,0,1.375,"(11,4)","self"
"76501","S2550",2000,4,150,7,0,0,7,0.544405997693195,11,0,1.375,"(11,4)","self"
"76531","S2551",2000,4,150,11,0,0,11,0.566705113417916,11,0,1.375,"(11,4)","self"
"76561","S2552",2000,4,150,11,0,0,11,0.576316801230296,11,0,1.375,"(11,4)","self"
"76591","S2553",2000,4,150,13,0,0,13,0.592464436755094,11,0,1.375,"(11,4)","self"
"76621","S2554",2000,4,150,14,0,0,14,0.551326412918108,11,0,1.375,"(11,4)","self"
"76651","S2555",2000,4,150,15,0,0,15,0.565551710880431,11,0,1.375,"(11,4)","self"
"76681","S2556",2000,4,150,9,0,0,9,0.573241061130334,11,0,1.375,"(11,4)","self"
"76711","S2557",2000,4,150,7,0,0,7,0.57439446366782,11,0,1.375,"(11,4)","self"
"76741","S2558",2000,4,150,5,0,0,5,0.570934256055363,11,0,1.375,"(11,4)","self"
"76771","S2559",2000,4,150,10,0,0,10,0.559015763168012,11,0,1.375,"(11,4)","self"
"76801","S2560",2000,4,150,10,0,0,10,0.554017685505575,11,0,1.375,"(11,4)","self"
"76831","S2561",2000,4,150,11,0,0,11,0.605920799692426,11,0,1.375,"(11,4)","self"
"76861","S2562",2000,4,150,7,0,0,7,0.591695501730104,11,0,1.375,"(11,4)","self"
"76891","S2563",2000,4,150,9,0,0,9,0.554786620530565,11,0,1.375,"(11,4)","self"
"76921","S2564",2000,4,150,10,0,0,10,0.568242983467897,11,0,1.375,"(11,4)","self"
"76951","S2565",2000,4,150,10,0,0,10,0.602845059592464,11,0,1.375,"(11,4)","self"
"76981","S2566",2000,4,150,10,0,0,10,0.595540176855056,11,0,1.375,"(11,4)","self"
"77011","S2567",2000,4,150,13,0,0,13,0.602076124567474,11,0,1.375,"(11,4)","self"
"77041","S2568",2000,4,150,11,0,0,11,0.558631295655517,11,0,1.375,"(11,4)","self"
"77071","S2569",2000,4,150,11,0,0,11,0.598231449442522,11,0,1.375,"(11,4)","self"
"77101","S2570",2000,4,150,14,0,0,14,0.574009996155325,11,0,1.375,"(11,4)","self"
"77131","S2571",2000,4,150,9,0,0,9,0.582083813917724,11,0,1.375,"(11,4)","self"
"77161","S2572",2000,4,150,11,0,0,11,0.542483660130719,11,0,1.375,"(11,4)","self"
"77191","S2573",2000,4,150,15,0,0,15,0.578239138792772,11,0,1.375,"(11,4)","self"
"77221","S2574",2000,4,150,12,0,0,12,0.544405997693195,11,0,1.375,"(11,4)","self"
"77251","S2575",2000,4,150,8,0,0,8,0.569780853517878,11,0,1.375,"(11,4)","self"
"77281","S2576",2000,4,150,8,0,0,8,0.589388696655133,11,0,1.375,"(11,4)","self"
"77311","S2577",2000,4,150,5,0,0,5,0.527873894655902,11,0,1.375,"(11,4)","self"
"77341","S2578",2000,4,150,8,0,0,8,0.586312956555171,11,0,1.375,"(11,4)","self"
"77371","S2579",2000,4,150,14,0,0,14,0.588619761630142,11,0,1.375,"(11,4)","self"
"77401","S2580",2000,4,150,12,0,0,12,0.587466359092657,11,0,1.375,"(11,4)","self"
"77431","S2581",2000,4,150,9,0,0,9,0.561707035755479,11,0,1.375,"(11,4)","self"
"77461","S2582",2000,4,150,9,0,0,9,0.592464436755094,11,0,1.375,"(11,4)","self"
"77491","S2583",2000,4,150,10,0,0,10,0.580930411380238,11,0,1.375,"(11,4)","self"
"77521","S2584",2000,4,150,7,0,0,7,0.56401384083045,11,0,1.375,"(11,4)","self"
"77551","S2585",2000,4,150,4,0,0,4,0.589388696655133,11,0,1.375,"(11,4)","self"
"77581","S2586",2000,4,150,8,0,0,8,0.563244905805459,11,0,1.375,"(11,4)","self"
"77611","S2587",2000,4,150,11,0,0,11,0.590926566705113,11,0,1.375,"(11,4)","self"
"77641","S2588",2000,4,150,11,0,0,11,0.572856593617839,11,0,1.375,"(11,4)","self"
"77671","S2589",2000,4,150,7,0,0,7,0.559400230680507,11,0,1.375,"(11,4)","self"
"77701","S2590",2000,4,150,10,0,0,10,0.581314878892734,11,0,1.375,"(11,4)","self"
"77731","S2591",2000,4,150,10,0,0,10,0.579392541330258,11,0,1.375,"(11,4)","self"
"77761","S2592",2000,4,150,8,0,0,8,0.576316801230296,11,0,1.375,"(11,4)","self"
"77791","S2593",2000,4,150,13,0,0,13,0.576701268742791,11,0,1.375,"(11,4)","self"
"77821","S2594",2000,4,150,13,0,0,13,0.582468281430219,11,0,1.375,"(11,4)","self"
"77851","S2595",2000,4,150,11,0,0,11,0.548250672818147,11,0,1.375,"(11,4)","self"
"77881","S2596",2000,4,150,8,0,0,8,0.564398308342945,11,0,1.375,"(11,4)","self"
"77911","S2597",2000,4,150,11,0,0,11,0.592848904267589,11,0,1.375,"(11,4)","self"
"77941","S2598",2000,4,150,14,0,0,14,0.563629373317955,11,0,1.375,"(11,4)","self"
"77971","S2599",2000,4,150,11,0,0,11,0.592464436755094,11,0,1.375,"(11,4)","self"
"78001","S2600",2000,4,150,9,0,0,9,0.581314878892734,11,0,1.375,"(11,4)","self"
"78031","S2601",2000,5,150,31,0,0,31,0.549404075355632,11,0,2.75,"(11,5)","self"
"78061","S2602",2000,5,150,33,0,0,33,0.587850826605152,11,0,2.75,"(11,5)","self"
"78091","S2603",2000,5,150,25,0,0,25,0.567858515955402,11,0,2.75,"(11,5)","self"
"78121","S2604",2000,5,150,29,0,0,29,0.53517877739331,11,0,2.75,"(11,5)","self"
"78151","S2605",2000,5,150,25,0,0,25,0.57439446366782,11,0,2.75,"(11,5)","self"
"78181","S2606",2000,5,150,23,0,0,23,0.543637062668205,11,0,2.75,"(11,5)","self"
"78211","S2607",2000,5,150,31,0,0,31,0.570934256055363,11,0,2.75,"(11,5)","self"
"78241","S2608",2000,5,150,30,0,0,30,0.561322568242983,11,0,2.75,"(11,5)","self"
"78271","S2609",2000,5,150,19,0,0,19,0.551326412918108,11,0,2.75,"(11,5)","self"
"78301","S2610",2000,5,150,34,0,0,34,0.602845059592464,11,0,2.75,"(11,5)","self"
"78331","S2611",2000,5,150,32,0,0,32,0.560938100730488,11,0,2.75,"(11,5)","self"
"78361","S2612",2000,5,150,27,0,0,27,0.57516339869281,11,0,2.75,"(11,5)","self"
"78391","S2613",2000,5,150,34,0,0,34,0.605536332179931,11,0,2.75,"(11,5)","self"
"78421","S2614",2000,5,150,23,0,0,23,0.585928489042676,11,0,2.75,"(11,5)","self"
"78451","S2615",2000,5,150,31,0,0,31,0.58477508650519,11,0,2.75,"(11,5)","self"
"78481","S2616",2000,5,150,29,0,0,29,0.607074202229912,11,0,2.75,"(11,5)","self"
"78511","S2617",2000,5,150,30,0,0,30,0.554786620530565,11,0,2.75,"(11,5)","self"
"78541","S2618",2000,5,150,23,0,0,23,0.565167243367935,11,0,2.75,"(11,5)","self"
"78571","S2619",2000,5,150,28,0,0,28,0.571318723567859,11,0,2.75,"(11,5)","self"
"78601","S2620",2000,5,150,34,0,0,34,0.582468281430219,11,0,2.75,"(11,5)","self"
"78631","S2621",2000,5,150,30,0,0,30,0.588235294117647,11,0,2.75,"(11,5)","self"
"78661","S2622",2000,5,150,26,0,0,26,0.592464436755094,11,0,2.75,"(11,5)","self"
"78691","S2623",2000,5,150,27,0,0,27,0.570549788542868,11,0,2.75,"(11,5)","self"
"78721","S2624",2000,5,150,29,0,0,29,0.569011918492887,11,0,2.75,"(11,5)","self"
"78751","S2625",2000,5,150,35,0,0,35,0.599769319492503,11,0,2.75,"(11,5)","self"
"78781","S2626",2000,5,150,36,0,0,36,0.560553633217993,11,0,2.75,"(11,5)","self"
"78811","S2627",2000,5,150,19,0,0,19,0.554786620530565,11,0,2.75,"(11,5)","self"
"78841","S2628",2000,5,150,27,0,0,27,0.575932333717801,11,0,2.75,"(11,5)","self"
"78871","S2629",2000,5,150,28,0,0,28,0.570165321030373,11,0,2.75,"(11,5)","self"
"78901","S2630",2000,5,150,32,0,0,32,0.593233371780085,11,0,2.75,"(11,5)","self"
"78931","S2631",2000,5,150,25,0,0,25,0.560938100730488,11,0,2.75,"(11,5)","self"
"78961","S2632",2000,5,150,25,0,0,25,0.556708958093041,11,0,2.75,"(11,5)","self"
"78991","S2633",2000,5,150,32,0,0,32,0.577470203767782,11,0,2.75,"(11,5)","self"
"79021","S2634",2000,5,150,20,0,0,20,0.557862360630527,11,0,2.75,"(11,5)","self"
"79051","S2635",2000,5,150,25,0,0,25,0.531334102268358,11,0,2.75,"(11,5)","self"
"79081","S2636",2000,5,150,32,0,0,32,0.560938100730488,11,0,2.75,"(11,5)","self"
"79111","S2637",2000,5,150,26,0,0,26,0.583621683967705,11,0,2.75,"(11,5)","self"
"79141","S2638",2000,5,150,32,0,0,32,0.609765474817378,11,0,2.75,"(11,5)","self"
"79171","S2639",2000,5,150,37,0,0,37,0.582083813917724,11,0,2.75,"(11,5)","self"
"79201","S2640",2000,5,150,40,0,0,40,0.563629373317955,11,0,2.75,"(11,5)","self"
"79231","S2641",2000,5,150,32,0,0,32,0.582468281430219,11,0,2.75,"(11,5)","self"
"79261","S2642",2000,5,150,26,0,0,26,0.579008073817762,11,0,2.75,"(11,5)","self"
"79291","S2643",2000,5,150,28,0,0,28,0.591695501730104,11,0,2.75,"(11,5)","self"
"79321","S2644",2000,5,150,27,0,0,27,0.577085736255286,11,0,2.75,"(11,5)","self"
"79351","S2645",2000,5,150,22,0,0,22,0.589388696655133,11,0,2.75,"(11,5)","self"
"79381","S2646",2000,5,150,27,0,0,27,0.565167243367935,11,0,2.75,"(11,5)","self"
"79411","S2647",2000,5,150,31,0,0,31,0.575932333717801,11,0,2.75,"(11,5)","self"
"79441","S2648",2000,5,150,29,0,0,29,0.571318723567859,11,0,2.75,"(11,5)","self"
"79471","S2649",2000,5,150,38,0,0,38,0.58323721645521,11,0,2.75,"(11,5)","self"
"79501","S2650",2000,5,150,35,0,0,35,0.551710880430604,11,0,2.75,"(11,5)","self"
"79531","S2651",2000,5,150,36,0,0,36,0.565551710880431,11,0,2.75,"(11,5)","self"
"79561","S2652",2000,5,150,33,0,0,33,0.589773164167628,11,0,2.75,"(11,5)","self"
"79591","S2653",2000,5,150,22,0,0,22,0.587466359092657,11,0,2.75,"(11,5)","self"
"79621","S2654",2000,5,150,31,0,0,31,0.582083813917724,11,0,2.75,"(11,5)","self"
"79651","S2655",2000,5,150,36,0,0,36,0.554786620530565,11,0,2.75,"(11,5)","self"
"79681","S2656",2000,5,150,38,0,0,38,0.590157631680123,11,0,2.75,"(11,5)","self"
"79711","S2657",2000,5,150,26,0,0,26,0.564398308342945,11,0,2.75,"(11,5)","self"
"79741","S2658",2000,5,150,30,0,0,30,0.592079969242599,11,0,2.75,"(11,5)","self"
"79771","S2659",2000,5,150,27,0,0,27,0.553248750480584,11,0,2.75,"(11,5)","self"
"79801","S2660",2000,5,150,32,0,0,32,0.555555555555556,11,0,2.75,"(11,5)","self"
"79831","S2661",2000,5,150,29,0,0,29,0.589388696655133,11,0,2.75,"(11,5)","self"
"79861","S2662",2000,5,150,31,0,0,31,0.550941945405613,11,0,2.75,"(11,5)","self"
"79891","S2663",2000,5,150,33,0,0,33,0.585544021530181,11,0,2.75,"(11,5)","self"
"79921","S2664",2000,5,150,37,0,0,37,0.580161476355248,11,0,2.75,"(11,5)","self"
"79951","S2665",2000,5,150,25,0,0,25,0.59438677431757,11,0,2.75,"(11,5)","self"
"79981","S2666",2000,5,150,25,0,0,25,0.570549788542868,11,0,2.75,"(11,5)","self"
"80011","S2667",2000,5,150,30,0,0,30,0.556324490580546,11,0,2.75,"(11,5)","self"
"80041","S2668",2000,5,150,24,0,0,24,0.578239138792772,11,0,2.75,"(11,5)","self"
"80071","S2669",2000,5,150,25,0,0,25,0.57362552864283,11,0,2.75,"(11,5)","self"
"80101","S2670",2000,5,150,32,0,0,32,0.579392541330258,11,0,2.75,"(11,5)","self"
"80131","S2671",2000,5,150,33,0,0,33,0.582083813917724,11,0,2.75,"(11,5)","self"
"80161","S2672",2000,5,150,31,0,0,31,0.558246828143022,11,0,2.75,"(11,5)","self"
"80191","S2673",2000,5,150,32,0,0,32,0.574778931180315,11,0,2.75,"(11,5)","self"
"80221","S2674",2000,5,150,26,0,0,26,0.567089580930411,11,0,2.75,"(11,5)","self"
"80251","S2675",2000,5,150,32,0,0,32,0.576701268742791,11,0,2.75,"(11,5)","self"
"80281","S2676",2000,5,150,31,0,0,31,0.587081891580161,11,0,2.75,"(11,5)","self"
"80311","S2677",2000,5,150,31,0,0,31,0.569011918492887,11,0,2.75,"(11,5)","self"
"80341","S2678",2000,5,150,25,0,0,25,0.565551710880431,11,0,2.75,"(11,5)","self"
"80371","S2679",2000,5,150,21,0,0,21,0.539407920030757,11,0,2.75,"(11,5)","self"
"80401","S2680",2000,5,150,26,0,0,26,0.552479815455594,11,0,2.75,"(11,5)","self"
"80431","S2681",2000,5,150,30,0,0,30,0.565551710880431,11,0,2.75,"(11,5)","self"
"80461","S2682",2000,5,150,29,0,0,29,0.599000384467512,11,0,2.75,"(11,5)","self"
"80491","S2683",2000,5,150,30,0,0,30,0.564398308342945,11,0,2.75,"(11,5)","self"
"80521","S2684",2000,5,150,19,0,0,19,0.541330257593233,11,0,2.75,"(11,5)","self"
"80551","S2685",2000,5,150,32,0,0,32,0.57439446366782,11,0,2.75,"(11,5)","self"
"80581","S2686",2000,5,150,31,0,0,31,0.582083813917724,11,0,2.75,"(11,5)","self"
"80611","S2687",2000,5,150,28,0,0,28,0.571703191080354,11,0,2.75,"(11,5)","self"
"80641","S2688",2000,5,150,28,0,0,28,0.582468281430219,11,0,2.75,"(11,5)","self"
"80671","S2689",2000,5,150,35,0,0,35,0.567089580930411,11,0,2.75,"(11,5)","self"
"80701","S2690",2000,5,150,29,0,0,29,0.580161476355248,11,0,2.75,"(11,5)","self"
"80731","S2691",2000,5,150,21,0,0,21,0.540945790080738,11,0,2.75,"(11,5)","self"
"80761","S2692",2000,5,150,33,0,0,33,0.606689734717416,11,0,2.75,"(11,5)","self"
"80791","S2693",2000,5,150,29,0,0,29,0.569011918492887,11,0,2.75,"(11,5)","self"
"80821","S2694",2000,5,150,32,0,0,32,0.605536332179931,11,0,2.75,"(11,5)","self"
"80851","S2695",2000,5,150,37,0,0,37,0.570549788542868,11,0,2.75,"(11,5)","self"
"80881","S2696",2000,5,150,26,0,0,26,0.585159554017685,11,0,2.75,"(11,5)","self"
"80911","S2697",2000,5,150,21,0,0,21,0.548250672818147,11,0,2.75,"(11,5)","self"
"80941","S2698",2000,5,150,30,0,0,30,0.547866205305652,11,0,2.75,"(11,5)","self"
"80971","S2699",2000,5,150,31,0,0,31,0.572856593617839,11,0,2.75,"(11,5)","self"
"81001","S2700",2000,5,150,27,0,0,27,0.564398308342945,11,0,2.75,"(11,5)","self"
"81031","S2701",2000,3,200,1,0,0,1,0.458669742406767,11,0,0.6875,"(11,3)","self"
"81061","S2702",2000,3,200,1,0,0,1,0.490965013456363,11,0,0.6875,"(11,3)","self"
"81091","S2703",2000,3,200,0,0,0,0,0.502499038831219,11,0,0.6875,"(11,3)","self"
"81121","S2704",2000,3,200,4,0,0,4,0.474048442906574,11,0,0.6875,"(11,3)","self"
"81151","S2705",2000,3,200,1,0,0,1,0.477508650519031,11,0,0.6875,"(11,3)","self"
