"","sim_num","time","rs","no","n_alive","n_kind","n_realist","n_selfish","vital.space","nf","Rep","fbs","fbsChar","init"
"5466","S1822",2000,3,10,21,21,0,0,0.897347174163783,17,0,1.0625,"(17,3)","kind"
"5469","S1823",2000,3,10,26,26,0,0,0.896193771626298,17,0,1.0625,"(17,3)","kind"
"5472","S1824",2000,3,10,20,20,0,0,0.899653979238754,17,0,1.0625,"(17,3)","kind"
"5475","S1825",2000,3,10,23,23,0,0,0.894271434063822,17,0,1.0625,"(17,3)","kind"
"5478","S1826",2000,3,10,20,20,0,0,0.892349096501346,17,0,1.0625,"(17,3)","kind"
"5481","S1827",2000,3,10,21,21,0,0,0.896578239138793,17,0,1.0625,"(17,3)","kind"
"5484","S1828",2000,3,10,25,25,0,0,0.901960784313726,17,0,1.0625,"(17,3)","kind"
"5487","S1829",2000,3,10,24,24,0,0,0.889657823913879,17,0,1.0625,"(17,3)","kind"
"5490","S1830",2000,3,10,20,20,0,0,0.891580161476355,17,0,1.0625,"(17,3)","kind"
"5493","S1831",2000,3,10,27,27,0,0,0.885813148788927,17,0,1.0625,"(17,3)","kind"
"5496","S1832",2000,3,10,28,28,0,0,0.897347174163783,17,0,1.0625,"(17,3)","kind"
"5499","S1833",2000,3,10,26,26,0,0,0.902729719338716,17,0,1.0625,"(17,3)","kind"
"5502","S1834",2000,3,10,22,22,0,0,0.899269511726259,17,0,1.0625,"(17,3)","kind"
"5505","S1835",2000,3,10,24,24,0,0,0.899269511726259,17,0,1.0625,"(17,3)","kind"
"5508","S1836",2000,3,10,31,31,0,0,0.894271434063822,17,0,1.0625,"(17,3)","kind"
"5511","S1837",2000,3,10,18,18,0,0,0.890042291426374,17,0,1.0625,"(17,3)","kind"
"5514","S1838",2000,3,10,26,26,0,0,0.89042675893887,17,0,1.0625,"(17,3)","kind"
"5517","S1839",2000,3,10,23,23,0,0,0.892349096501346,17,0,1.0625,"(17,3)","kind"
"5520","S1840",2000,3,10,20,20,0,0,0.885044213763937,17,0,1.0625,"(17,3)","kind"
"5523","S1841",2000,3,10,24,24,0,0,0.904652056901192,17,0,1.0625,"(17,3)","kind"
"5526","S1842",2000,3,10,23,23,0,0,0.898500576701269,17,0,1.0625,"(17,3)","kind"
"5529","S1843",2000,3,10,24,24,0,0,0.903883121876201,17,0,1.0625,"(17,3)","kind"
"5532","S1844",2000,3,10,25,25,0,0,0.894271434063822,17,0,1.0625,"(17,3)","kind"
"5535","S1845",2000,3,10,25,25,0,0,0.894271434063822,17,0,1.0625,"(17,3)","kind"
"5538","S1846",2000,3,10,22,22,0,0,0.888504421376394,17,0,1.0625,"(17,3)","kind"
"5541","S1847",2000,3,10,28,28,0,0,0.890042291426374,17,0,1.0625,"(17,3)","kind"
"5544","S1848",2000,3,10,21,21,0,0,0.892733564013841,17,0,1.0625,"(17,3)","kind"
"5547","S1849",2000,3,10,27,27,0,0,0.891580161476355,17,0,1.0625,"(17,3)","kind"
"5550","S1850",2000,3,10,23,23,0,0,0.895040369088812,17,0,1.0625,"(17,3)","kind"
"5553","S1851",2000,3,10,29,29,0,0,0.898116109188774,17,0,1.0625,"(17,3)","kind"
"5556","S1852",2000,3,10,23,23,0,0,0.891580161476355,17,0,1.0625,"(17,3)","kind"
"5559","S1853",2000,3,10,25,25,0,0,0.90157631680123,17,0,1.0625,"(17,3)","kind"
"5562","S1854",2000,3,10,24,24,0,0,0.89196462898885,17,0,1.0625,"(17,3)","kind"
"5565","S1855",2000,3,10,29,29,0,0,0.898500576701269,17,0,1.0625,"(17,3)","kind"
"5568","S1856",2000,3,10,23,23,0,0,0.894271434063822,17,0,1.0625,"(17,3)","kind"
"5571","S1857",2000,3,10,19,19,0,0,0.896578239138793,17,0,1.0625,"(17,3)","kind"
"5574","S1858",2000,3,10,19,19,0,0,0.897347174163783,17,0,1.0625,"(17,3)","kind"
"5577","S1859",2000,3,10,26,26,0,0,0.895040369088812,17,0,1.0625,"(17,3)","kind"
"5580","S1860",2000,3,10,26,26,0,0,0.886582083813918,17,0,1.0625,"(17,3)","kind"
"5583","S1861",2000,3,10,28,28,0,0,0.903498654363706,17,0,1.0625,"(17,3)","kind"
"5586","S1862",2000,3,10,22,22,0,0,0.898500576701269,17,0,1.0625,"(17,3)","kind"
"5589","S1863",2000,3,10,26,26,0,0,0.896578239138793,17,0,1.0625,"(17,3)","kind"
"5592","S1864",2000,3,10,24,24,0,0,0.901191849288735,17,0,1.0625,"(17,3)","kind"
"5595","S1865",2000,3,10,21,21,0,0,0.893118031526336,17,0,1.0625,"(17,3)","kind"
"5598","S1866",2000,3,10,29,29,0,0,0.895040369088812,17,0,1.0625,"(17,3)","kind"
"5601","S1867",2000,3,10,24,24,0,0,0.904652056901192,17,0,1.0625,"(17,3)","kind"
"5604","S1868",2000,3,10,30,30,0,0,0.881968473663975,17,0,1.0625,"(17,3)","kind"
"5607","S1869",2000,3,10,19,19,0,0,0.895040369088812,17,0,1.0625,"(17,3)","kind"
"5610","S1870",2000,3,10,24,24,0,0,0.892349096501346,17,0,1.0625,"(17,3)","kind"
"5613","S1871",2000,3,10,23,23,0,0,0.888504421376394,17,0,1.0625,"(17,3)","kind"
"5616","S1872",2000,3,10,19,19,0,0,0.889273356401384,17,0,1.0625,"(17,3)","kind"
"5619","S1873",2000,3,10,23,23,0,0,0.896193771626298,17,0,1.0625,"(17,3)","kind"
"5622","S1874",2000,3,10,22,22,0,0,0.891580161476355,17,0,1.0625,"(17,3)","kind"
"5625","S1875",2000,3,10,27,27,0,0,0.889273356401384,17,0,1.0625,"(17,3)","kind"
"5628","S1876",2000,3,10,29,29,0,0,0.899269511726259,17,0,1.0625,"(17,3)","kind"
"5631","S1877",2000,3,10,21,21,0,0,0.89196462898885,17,0,1.0625,"(17,3)","kind"
"5634","S1878",2000,3,10,29,29,0,0,0.901960784313726,17,0,1.0625,"(17,3)","kind"
"5637","S1879",2000,3,10,22,22,0,0,0.898116109188774,17,0,1.0625,"(17,3)","kind"
"5640","S1880",2000,3,10,22,22,0,0,0.888119953863899,17,0,1.0625,"(17,3)","kind"
"5643","S1881",2000,3,10,24,24,0,0,0.879277201076509,17,0,1.0625,"(17,3)","kind"
"5646","S1882",2000,3,10,25,25,0,0,0.895424836601307,17,0,1.0625,"(17,3)","kind"
"5649","S1883",2000,3,10,20,20,0,0,0.896962706651288,17,0,1.0625,"(17,3)","kind"
"5652","S1884",2000,3,10,24,24,0,0,0.898885044213764,17,0,1.0625,"(17,3)","kind"
"5655","S1885",2000,3,10,20,20,0,0,0.897347174163783,17,0,1.0625,"(17,3)","kind"
"5658","S1886",2000,3,10,22,22,0,0,0.892349096501346,17,0,1.0625,"(17,3)","kind"
"5661","S1887",2000,3,10,20,20,0,0,0.893118031526336,17,0,1.0625,"(17,3)","kind"
"5664","S1888",2000,3,10,24,24,0,0,0.898885044213764,17,0,1.0625,"(17,3)","kind"
"5667","S1889",2000,3,10,22,22,0,0,0.888119953863899,17,0,1.0625,"(17,3)","kind"
"5670","S1890",2000,3,10,22,22,0,0,0.886966551326413,17,0,1.0625,"(17,3)","kind"
"5673","S1891",2000,3,10,20,20,0,0,0.890042291426374,17,0,1.0625,"(17,3)","kind"
"5676","S1892",2000,3,10,21,21,0,0,0.903498654363706,17,0,1.0625,"(17,3)","kind"
"5679","S1893",2000,3,10,22,22,0,0,0.890042291426374,17,0,1.0625,"(17,3)","kind"
"5682","S1894",2000,3,10,26,26,0,0,0.893886966551326,17,0,1.0625,"(17,3)","kind"
"5685","S1895",2000,3,10,22,22,0,0,0.895809304113802,17,0,1.0625,"(17,3)","kind"
"5688","S1896",2000,3,10,18,18,0,0,0.895809304113802,17,0,1.0625,"(17,3)","kind"
"5691","S1897",2000,3,10,19,19,0,0,0.899269511726259,17,0,1.0625,"(17,3)","kind"
"5694","S1898",2000,3,10,24,24,0,0,0.89042675893887,17,0,1.0625,"(17,3)","kind"
"5697","S1899",2000,3,10,21,21,0,0,0.893886966551326,17,0,1.0625,"(17,3)","kind"
"5700","S1900",2000,3,10,26,26,0,0,0.895809304113802,17,0,1.0625,"(17,3)","kind"
"5703","S1901",2000,4,10,48,48,0,0,0.903883121876201,17,0,2.125,"(17,4)","kind"
"5706","S1902",2000,4,10,58,58,0,0,0.907343329488658,17,0,2.125,"(17,4)","kind"
"5709","S1903",2000,4,10,48,48,0,0,0.887735486351403,17,0,2.125,"(17,4)","kind"
"5712","S1904",2000,4,10,56,56,0,0,0.90080738177624,17,0,2.125,"(17,4)","kind"
"5715","S1905",2000,4,10,52,52,0,0,0.892349096501346,17,0,2.125,"(17,4)","kind"
"5718","S1906",2000,4,10,49,49,0,0,0.883506343713956,17,0,2.125,"(17,4)","kind"
"5721","S1907",2000,4,10,45,45,0,0,0.892349096501346,17,0,2.125,"(17,4)","kind"
"5724","S1908",2000,4,10,51,51,0,0,0.895424836601307,17,0,2.125,"(17,4)","kind"
"5727","S1909",2000,4,10,51,51,0,0,0.899653979238754,17,0,2.125,"(17,4)","kind"
"5730","S1910",2000,4,10,57,57,0,0,0.903498654363706,17,0,2.125,"(17,4)","kind"
"5733","S1911",2000,4,10,47,47,0,0,0.893886966551326,17,0,2.125,"(17,4)","kind"
"5736","S1912",2000,4,10,53,53,0,0,0.898500576701269,17,0,2.125,"(17,4)","kind"
"5739","S1913",2000,4,10,51,51,0,0,0.895040369088812,17,0,2.125,"(17,4)","kind"
"5742","S1914",2000,4,10,52,52,0,0,0.897731641676278,17,0,2.125,"(17,4)","kind"
"5745","S1915",2000,4,10,54,54,0,0,0.898500576701269,17,0,2.125,"(17,4)","kind"
"5748","S1916",2000,4,10,46,46,0,0,0.901960784313726,17,0,2.125,"(17,4)","kind"
"5751","S1917",2000,4,10,43,43,0,0,0.891580161476355,17,0,2.125,"(17,4)","kind"
"5754","S1918",2000,4,10,50,50,0,0,0.903498654363706,17,0,2.125,"(17,4)","kind"
"5757","S1919",2000,4,10,50,50,0,0,0.899269511726259,17,0,2.125,"(17,4)","kind"
"5760","S1920",2000,4,10,52,52,0,0,0.895424836601307,17,0,2.125,"(17,4)","kind"
"5763","S1921",2000,4,10,54,54,0,0,0.905036524413687,17,0,2.125,"(17,4)","kind"
"5766","S1922",2000,4,10,52,52,0,0,0.89042675893887,17,0,2.125,"(17,4)","kind"
"5769","S1923",2000,4,10,43,43,0,0,0.883890811226451,17,0,2.125,"(17,4)","kind"
"5772","S1924",2000,4,10,53,53,0,0,0.89042675893887,17,0,2.125,"(17,4)","kind"
"5775","S1925",2000,4,10,48,48,0,0,0.888888888888889,17,0,2.125,"(17,4)","kind"
"5778","S1926",2000,4,10,55,55,0,0,0.888119953863899,17,0,2.125,"(17,4)","kind"
"5781","S1927",2000,4,10,50,50,0,0,0.888119953863899,17,0,2.125,"(17,4)","kind"
"5784","S1928",2000,4,10,51,51,0,0,0.895809304113802,17,0,2.125,"(17,4)","kind"
"5787","S1929",2000,4,10,43,43,0,0,0.88081507112649,17,0,2.125,"(17,4)","kind"
"5790","S1930",2000,4,10,38,38,0,0,0.893886966551326,17,0,2.125,"(17,4)","kind"
"5793","S1931",2000,4,10,54,54,0,0,0.896962706651288,17,0,2.125,"(17,4)","kind"
"5796","S1932",2000,4,10,50,50,0,0,0.888888888888889,17,0,2.125,"(17,4)","kind"
"5799","S1933",2000,4,10,50,50,0,0,0.883890811226451,17,0,2.125,"(17,4)","kind"
"5802","S1934",2000,4,10,49,49,0,0,0.90080738177624,17,0,2.125,"(17,4)","kind"
"5805","S1935",2000,4,10,49,49,0,0,0.895424836601307,17,0,2.125,"(17,4)","kind"
"5808","S1936",2000,4,10,50,50,0,0,0.895040369088812,17,0,2.125,"(17,4)","kind"
"5811","S1937",2000,4,10,52,52,0,0,0.910803537101115,17,0,2.125,"(17,4)","kind"
"5814","S1938",2000,4,10,43,43,0,0,0.889273356401384,17,0,2.125,"(17,4)","kind"
"5817","S1939",2000,4,10,43,43,0,0,0.899269511726259,17,0,2.125,"(17,4)","kind"
"5820","S1940",2000,4,10,54,54,0,0,0.895424836601307,17,0,2.125,"(17,4)","kind"
"5823","S1941",2000,4,10,50,50,0,0,0.896578239138793,17,0,2.125,"(17,4)","kind"
"5826","S1942",2000,4,10,39,39,0,0,0.88158400615148,17,0,2.125,"(17,4)","kind"
"5829","S1943",2000,4,10,51,51,0,0,0.903114186851211,17,0,2.125,"(17,4)","kind"
"5832","S1944",2000,4,10,51,51,0,0,0.898500576701269,17,0,2.125,"(17,4)","kind"
"5835","S1945",2000,4,10,51,51,0,0,0.896962706651288,17,0,2.125,"(17,4)","kind"
"5838","S1946",2000,4,10,53,53,0,0,0.893502499038831,17,0,2.125,"(17,4)","kind"
"5841","S1947",2000,4,10,47,47,0,0,0.906958861976163,17,0,2.125,"(17,4)","kind"
"5844","S1948",2000,4,10,51,51,0,0,0.897731641676278,17,0,2.125,"(17,4)","kind"
"5847","S1949",2000,4,10,44,44,0,0,0.889273356401384,17,0,2.125,"(17,4)","kind"
"5850","S1950",2000,4,10,50,50,0,0,0.903114186851211,17,0,2.125,"(17,4)","kind"
"5853","S1951",2000,4,10,50,50,0,0,0.898116109188774,17,0,2.125,"(17,4)","kind"
"5856","S1952",2000,4,10,45,45,0,0,0.897731641676278,17,0,2.125,"(17,4)","kind"
"5859","S1953",2000,4,10,45,45,0,0,0.892349096501346,17,0,2.125,"(17,4)","kind"
"5862","S1954",2000,4,10,56,56,0,0,0.887351018838908,17,0,2.125,"(17,4)","kind"
"5865","S1955",2000,4,10,50,50,0,0,0.894271434063822,17,0,2.125,"(17,4)","kind"
"5868","S1956",2000,4,10,54,54,0,0,0.896578239138793,17,0,2.125,"(17,4)","kind"
"5871","S1957",2000,4,10,60,60,0,0,0.890042291426374,17,0,2.125,"(17,4)","kind"
"5874","S1958",2000,4,10,52,52,0,0,0.896578239138793,17,0,2.125,"(17,4)","kind"
"5877","S1959",2000,4,10,53,53,0,0,0.897731641676278,17,0,2.125,"(17,4)","kind"
"5880","S1960",2000,4,10,54,54,0,0,0.901960784313726,17,0,2.125,"(17,4)","kind"
"5883","S1961",2000,4,10,44,44,0,0,0.885813148788927,17,0,2.125,"(17,4)","kind"
"5886","S1962",2000,4,10,52,52,0,0,0.905036524413687,17,0,2.125,"(17,4)","kind"
"5889","S1963",2000,4,10,56,56,0,0,0.881968473663975,17,0,2.125,"(17,4)","kind"
"5892","S1964",2000,4,10,35,35,0,0,0.903498654363706,17,0,2.125,"(17,4)","kind"
"5895","S1965",2000,4,10,49,49,0,0,0.901191849288735,17,0,2.125,"(17,4)","kind"
"5898","S1966",2000,4,10,52,52,0,0,0.895040369088812,17,0,2.125,"(17,4)","kind"
"5901","S1967",2000,4,10,51,51,0,0,0.891580161476355,17,0,2.125,"(17,4)","kind"
"5904","S1968",2000,4,10,52,52,0,0,0.898116109188774,17,0,2.125,"(17,4)","kind"
"5907","S1969",2000,4,10,51,51,0,0,0.890811226451365,17,0,2.125,"(17,4)","kind"
"5910","S1970",2000,4,10,52,52,0,0,0.891580161476355,17,0,2.125,"(17,4)","kind"
"5913","S1971",2000,4,10,52,52,0,0,0.902345251826221,17,0,2.125,"(17,4)","kind"
"5916","S1972",2000,4,10,49,49,0,0,0.893886966551326,17,0,2.125,"(17,4)","kind"
"5919","S1973",2000,4,10,51,51,0,0,0.895809304113802,17,0,2.125,"(17,4)","kind"
"5922","S1974",2000,4,10,48,48,0,0,0.892733564013841,17,0,2.125,"(17,4)","kind"
"5925","S1975",2000,4,10,56,56,0,0,0.899269511726259,17,0,2.125,"(17,4)","kind"
"5928","S1976",2000,4,10,42,42,0,0,0.897731641676278,17,0,2.125,"(17,4)","kind"
"5931","S1977",2000,4,10,50,50,0,0,0.894271434063822,17,0,2.125,"(17,4)","kind"
"5934","S1978",2000,4,10,51,51,0,0,0.899653979238754,17,0,2.125,"(17,4)","kind"
"5937","S1979",2000,4,10,51,51,0,0,0.900422914263745,17,0,2.125,"(17,4)","kind"
"5940","S1980",2000,4,10,56,56,0,0,0.905420991926182,17,0,2.125,"(17,4)","kind"
"5943","S1981",2000,4,10,49,49,0,0,0.889657823913879,17,0,2.125,"(17,4)","kind"
"5946","S1982",2000,4,10,49,49,0,0,0.893118031526336,17,0,2.125,"(17,4)","kind"
"5949","S1983",2000,4,10,44,44,0,0,0.896193771626298,17,0,2.125,"(17,4)","kind"
"5952","S1984",2000,4,10,54,54,0,0,0.90080738177624,17,0,2.125,"(17,4)","kind"
"5955","S1985",2000,4,10,54,54,0,0,0.89196462898885,17,0,2.125,"(17,4)","kind"
"5958","S1986",2000,4,10,50,50,0,0,0.89042675893887,17,0,2.125,"(17,4)","kind"
"5961","S1987",2000,4,10,44,44,0,0,0.885044213763937,17,0,2.125,"(17,4)","kind"
"5964","S1988",2000,4,10,45,45,0,0,0.890042291426374,17,0,2.125,"(17,4)","kind"
"5967","S1989",2000,4,10,48,48,0,0,0.884275278738947,17,0,2.125,"(17,4)","kind"
"5970","S1990",2000,4,10,55,55,0,0,0.89196462898885,17,0,2.125,"(17,4)","kind"
"5973","S1991",2000,4,10,51,51,0,0,0.90003844675125,17,0,2.125,"(17,4)","kind"
"5976","S1992",2000,4,10,54,54,0,0,0.892349096501346,17,0,2.125,"(17,4)","kind"
"5979","S1993",2000,4,10,47,47,0,0,0.897347174163783,17,0,2.125,"(17,4)","kind"
"5982","S1994",2000,4,10,47,47,0,0,0.884659746251442,17,0,2.125,"(17,4)","kind"
"5985","S1995",2000,4,10,40,40,0,0,0.883890811226451,17,0,2.125,"(17,4)","kind"
"5988","S1996",2000,4,10,47,47,0,0,0.898116109188774,17,0,2.125,"(17,4)","kind"
"5991","S1997",2000,4,10,52,52,0,0,0.895040369088812,17,0,2.125,"(17,4)","kind"
"5994","S1998",2000,4,10,51,51,0,0,0.89042675893887,17,0,2.125,"(17,4)","kind"
"5997","S1999",2000,4,10,49,49,0,0,0.895040369088812,17,0,2.125,"(17,4)","kind"
"6000","S2000",2000,4,10,50,50,0,0,0.89042675893887,17,0,2.125,"(17,4)","kind"
"6003","S2001",2000,5,10,81,81,0,0,0.898116109188774,17,0,4.25,"(17,5)","kind"
"6006","S2002",2000,5,10,87,87,0,0,0.897347174163783,17,0,4.25,"(17,5)","kind"
"6009","S2003",2000,5,10,85,85,0,0,0.893886966551326,17,0,4.25,"(17,5)","kind"
"6012","S2004",2000,5,10,88,88,0,0,0.899269511726259,17,0,4.25,"(17,5)","kind"
"6015","S2005",2000,5,10,87,87,0,0,0.890811226451365,17,0,4.25,"(17,5)","kind"
"6018","S2006",2000,5,10,80,80,0,0,0.903114186851211,17,0,4.25,"(17,5)","kind"
"6021","S2007",2000,5,10,79,79,0,0,0.892733564013841,17,0,4.25,"(17,5)","kind"
"6024","S2008",2000,5,10,88,88,0,0,0.908112264513649,17,0,4.25,"(17,5)","kind"
"6027","S2009",2000,5,10,84,84,0,0,0.894271434063822,17,0,4.25,"(17,5)","kind"
"6030","S2010",2000,5,10,86,86,0,0,0.895424836601307,17,0,4.25,"(17,5)","kind"
"6033","S2011",2000,5,10,87,87,0,0,0.89196462898885,17,0,4.25,"(17,5)","kind"
"6036","S2012",2000,5,10,74,74,0,0,0.898885044213764,17,0,4.25,"(17,5)","kind"
"6039","S2013",2000,5,10,90,90,0,0,0.896578239138793,17,0,4.25,"(17,5)","kind"
"6042","S2014",2000,5,10,85,85,0,0,0.891580161476355,17,0,4.25,"(17,5)","kind"
"6045","S2015",2000,5,10,84,84,0,0,0.897347174163783,17,0,4.25,"(17,5)","kind"
"6048","S2016",2000,5,10,86,86,0,0,0.893502499038831,17,0,4.25,"(17,5)","kind"
"6051","S2017",2000,5,10,86,86,0,0,0.886197616301423,17,0,4.25,"(17,5)","kind"
"6054","S2018",2000,5,10,87,87,0,0,0.901960784313726,17,0,4.25,"(17,5)","kind"
"6057","S2019",2000,5,10,82,82,0,0,0.884659746251442,17,0,4.25,"(17,5)","kind"
"6060","S2020",2000,5,10,83,83,0,0,0.888888888888889,17,0,4.25,"(17,5)","kind"
"6063","S2021",2000,5,10,85,85,0,0,0.888504421376394,17,0,4.25,"(17,5)","kind"
"6066","S2022",2000,5,10,85,85,0,0,0.886966551326413,17,0,4.25,"(17,5)","kind"
"6069","S2023",2000,5,10,89,89,0,0,0.899269511726259,17,0,4.25,"(17,5)","kind"
"6072","S2024",2000,5,10,81,81,0,0,0.895040369088812,17,0,4.25,"(17,5)","kind"
"6075","S2025",2000,5,10,88,88,0,0,0.889657823913879,17,0,4.25,"(17,5)","kind"
"6078","S2026",2000,5,10,85,85,0,0,0.894271434063822,17,0,4.25,"(17,5)","kind"
"6081","S2027",2000,5,10,82,82,0,0,0.887351018838908,17,0,4.25,"(17,5)","kind"
"6084","S2028",2000,5,10,87,87,0,0,0.898885044213764,17,0,4.25,"(17,5)","kind"
"6087","S2029",2000,5,10,88,88,0,0,0.898500576701269,17,0,4.25,"(17,5)","kind"
"6090","S2030",2000,5,10,83,83,0,0,0.886966551326413,17,0,4.25,"(17,5)","kind"
"6093","S2031",2000,5,10,84,84,0,0,0.901960784313726,17,0,4.25,"(17,5)","kind"
"6096","S2032",2000,5,10,90,90,0,0,0.906189926951173,17,0,4.25,"(17,5)","kind"
"6099","S2033",2000,5,10,85,85,0,0,0.893118031526336,17,0,4.25,"(17,5)","kind"
"6102","S2034",2000,5,10,81,81,0,0,0.895424836601307,17,0,4.25,"(17,5)","kind"
"6105","S2035",2000,5,10,84,84,0,0,0.896578239138793,17,0,4.25,"(17,5)","kind"
"6108","S2036",2000,5,10,86,86,0,0,0.886966551326413,17,0,4.25,"(17,5)","kind"
"6111","S2037",2000,5,10,87,87,0,0,0.892733564013841,17,0,4.25,"(17,5)","kind"
"6114","S2038",2000,5,10,84,84,0,0,0.897347174163783,17,0,4.25,"(17,5)","kind"
"6117","S2039",2000,5,10,89,89,0,0,0.897731641676278,17,0,4.25,"(17,5)","kind"
"6120","S2040",2000,5,10,82,82,0,0,0.890811226451365,17,0,4.25,"(17,5)","kind"
"6123","S2041",2000,5,10,91,91,0,0,0.89042675893887,17,0,4.25,"(17,5)","kind"
"6126","S2042",2000,5,10,86,86,0,0,0.89119569396386,17,0,4.25,"(17,5)","kind"
"6129","S2043",2000,5,10,83,83,0,0,0.893502499038831,17,0,4.25,"(17,5)","kind"
"6132","S2044",2000,5,10,85,85,0,0,0.888504421376394,17,0,4.25,"(17,5)","kind"
"6135","S2045",2000,5,10,81,81,0,0,0.894655901576317,17,0,4.25,"(17,5)","kind"
"6138","S2046",2000,5,10,87,87,0,0,0.90080738177624,17,0,4.25,"(17,5)","kind"
"6141","S2047",2000,5,10,86,86,0,0,0.892733564013841,17,0,4.25,"(17,5)","kind"
"6144","S2048",2000,5,10,82,82,0,0,0.899269511726259,17,0,4.25,"(17,5)","kind"
"6147","S2049",2000,5,10,85,85,0,0,0.888504421376394,17,0,4.25,"(17,5)","kind"
"6150","S2050",2000,5,10,90,90,0,0,0.891580161476355,17,0,4.25,"(17,5)","kind"
"6153","S2051",2000,5,10,84,84,0,0,0.894655901576317,17,0,4.25,"(17,5)","kind"
"6156","S2052",2000,5,10,82,82,0,0,0.895809304113802,17,0,4.25,"(17,5)","kind"
"6159","S2053",2000,5,10,89,89,0,0,0.894655901576317,17,0,4.25,"(17,5)","kind"
"6162","S2054",2000,5,10,89,89,0,0,0.894271434063822,17,0,4.25,"(17,5)","kind"
"6165","S2055",2000,5,10,95,95,0,0,0.897347174163783,17,0,4.25,"(17,5)","kind"
"6168","S2056",2000,5,10,85,85,0,0,0.885428681276432,17,0,4.25,"(17,5)","kind"
"6171","S2057",2000,5,10,89,89,0,0,0.896962706651288,17,0,4.25,"(17,5)","kind"
"6174","S2058",2000,5,10,88,88,0,0,0.890042291426374,17,0,4.25,"(17,5)","kind"
"6177","S2059",2000,5,10,83,83,0,0,0.900422914263745,17,0,4.25,"(17,5)","kind"
"6180","S2060",2000,5,10,87,87,0,0,0.90157631680123,17,0,4.25,"(17,5)","kind"
"6183","S2061",2000,5,10,83,83,0,0,0.891580161476355,17,0,4.25,"(17,5)","kind"
"6186","S2062",2000,5,10,89,89,0,0,0.888504421376394,17,0,4.25,"(17,5)","kind"
"6189","S2063",2000,5,10,82,82,0,0,0.894271434063822,17,0,4.25,"(17,5)","kind"
"6192","S2064",2000,5,10,85,85,0,0,0.896962706651288,17,0,4.25,"(17,5)","kind"
"6195","S2065",2000,5,10,90,90,0,0,0.893886966551326,17,0,4.25,"(17,5)","kind"
"6198","S2066",2000,5,10,88,88,0,0,0.895809304113802,17,0,4.25,"(17,5)","kind"
"6201","S2067",2000,5,10,86,86,0,0,0.895040369088812,17,0,4.25,"(17,5)","kind"
"6204","S2068",2000,5,10,77,77,0,0,0.897731641676278,17,0,4.25,"(17,5)","kind"
"6207","S2069",2000,5,10,84,84,0,0,0.903114186851211,17,0,4.25,"(17,5)","kind"
"6210","S2070",2000,5,10,83,83,0,0,0.893886966551326,17,0,4.25,"(17,5)","kind"
"6213","S2071",2000,5,10,87,87,0,0,0.898885044213764,17,0,4.25,"(17,5)","kind"
"6216","S2072",2000,5,10,93,93,0,0,0.898500576701269,17,0,4.25,"(17,5)","kind"
"6219","S2073",2000,5,10,85,85,0,0,0.887735486351403,17,0,4.25,"(17,5)","kind"
"6222","S2074",2000,5,10,76,76,0,0,0.89119569396386,17,0,4.25,"(17,5)","kind"
"6225","S2075",2000,5,10,76,76,0,0,0.888888888888889,17,0,4.25,"(17,5)","kind"
"6228","S2076",2000,5,10,87,87,0,0,0.890811226451365,17,0,4.25,"(17,5)","kind"
"6231","S2077",2000,5,10,83,83,0,0,0.888888888888889,17,0,4.25,"(17,5)","kind"
"6234","S2078",2000,5,10,86,86,0,0,0.895809304113802,17,0,4.25,"(17,5)","kind"
"6237","S2079",2000,5,10,86,86,0,0,0.883890811226451,17,0,4.25,"(17,5)","kind"
"6240","S2080",2000,5,10,88,88,0,0,0.888119953863899,17,0,4.25,"(17,5)","kind"
"6243","S2081",2000,5,10,78,78,0,0,0.897731641676278,17,0,4.25,"(17,5)","kind"
"6246","S2082",2000,5,10,82,82,0,0,0.898885044213764,17,0,4.25,"(17,5)","kind"
"6249","S2083",2000,5,10,86,86,0,0,0.896578239138793,17,0,4.25,"(17,5)","kind"
"6252","S2084",2000,5,10,87,87,0,0,0.886966551326413,17,0,4.25,"(17,5)","kind"
"6255","S2085",2000,5,10,82,82,0,0,0.901191849288735,17,0,4.25,"(17,5)","kind"
"6258","S2086",2000,5,10,81,81,0,0,0.886966551326413,17,0,4.25,"(17,5)","kind"
"6261","S2087",2000,5,10,88,88,0,0,0.892349096501346,17,0,4.25,"(17,5)","kind"
"6264","S2088",2000,5,10,83,83,0,0,0.906958861976163,17,0,4.25,"(17,5)","kind"
"6267","S2089",2000,5,10,84,84,0,0,0.892349096501346,17,0,4.25,"(17,5)","kind"
"6270","S2090",2000,5,10,84,84,0,0,0.884275278738947,17,0,4.25,"(17,5)","kind"
"6273","S2091",2000,5,10,85,85,0,0,0.900422914263745,17,0,4.25,"(17,5)","kind"
"6276","S2092",2000,5,10,81,81,0,0,0.888888888888889,17,0,4.25,"(17,5)","kind"
"6279","S2093",2000,5,10,84,84,0,0,0.884659746251442,17,0,4.25,"(17,5)","kind"
"6282","S2094",2000,5,10,90,90,0,0,0.893502499038831,17,0,4.25,"(17,5)","kind"
"6285","S2095",2000,5,10,85,85,0,0,0.901191849288735,17,0,4.25,"(17,5)","kind"
"6288","S2096",2000,5,10,82,82,0,0,0.899269511726259,17,0,4.25,"(17,5)","kind"
"6291","S2097",2000,5,10,81,81,0,0,0.887351018838908,17,0,4.25,"(17,5)","kind"
"6294","S2098",2000,5,10,86,86,0,0,0.906958861976163,17,0,4.25,"(17,5)","kind"
